Date,CCL,CCL_kalman,CCL_lastweek,CCL_kalman_lastweek,hkbonds_change,fed_change,HSI_change,DJIA_change,USDI_change,unemployment,nt_sq_price_value,kl_sq_price_value,hk_sq_price_value,pred_CCL
2014-06-08,119.23,124.63285893787332,118.37,124.03710497008332,-1.9067340346227035,-4.761904761904745,0.6859248480165281,1.0138944052506593,0.08266121889870526,0.033,6105.925403348557,8070.177892376682,9598.851783783784,122.36192324138331
2014-06-01,118.37,124.03710497008332,119.07,123.5646094973749,-2.163695299837931,3.2786885245901676,1.4690893233545443,-0.47542017853144936,0.0,0.033,5994.304721780603,8078.400175438595,10062.997999999998,121.72899605581961
2014-05-25,119.07,123.5646094973749,118.56,123.08854640943426,-2.2187004754358197,5.172413793103425,3.0766883200816553,0.45841822387027165,0.0,0.033,5859.883811728394,8173.522263374485,9729.129074074071,121.05014196521628
2014-05-18,118.56,123.08854640943426,118.86,122.68630626217971,-4.962723096618705,-9.37499999999999,-1.751338992814877,-0.06327582940106602,0.0,0.033,5854.330957031251,8058.595478723405,9074.652187499996,120.67899210635349
2014-05-11,118.86,122.68630626217971,118.12,122.25193673528732,-1.7607457276022864,-4.47761194029852,-1.1614227564837654,0.37451131849604025,-0.3963773229828327,0.033,5865.504389140275,7736.871286549705,9229.07333333333,120.31037227505828
2014-05-04,118.12,122.25193673528732,118.4,121.88552155390009,1.4789789789789953,0.0,-1.250088985722908,0.9093347796383711,0.0,0.033,5974.8765625,8170.313160919544,9310.387263157898,120.18671960091332
2014-04-27,118.4,121.88552155390009,118.31,121.54540034507434,-2.4675990334627085,11.66666666666667,-0.04385880661418318,0.5550255515558211,0.0,0.033,5883.465365853654,8292.798770949727,10030.47407079646,119.71038287931084
2014-04-20,118.31,121.54540034507434,119.04,121.30707433273926,-4.603241128806912,9.090909090909083,1.6124874887142093,-1.7109596604724442,0.0,0.033,6174.080969827578,7772.35533333333,9763.230080645166,120.04125318355793
2014-04-13,119.04,121.30707433273926,118.82,121.07049158089762,2.3595023595023523,-5.172413793103425,2.5896412521201784,1.2854843311046027,-0.4624480477667947,0.033,6277.966228239842,8223.411869158883,10086.372537313428,120.02375663869552
2014-04-06,118.82,121.07049158089762,117.22,120.70421386970895,0.32278889606196515,3.5714285714285587,1.9781808009697421,0.07545631652665641,0.0,0.033,5802.353042328045,7651.792558139531,10954.963781512604,118.80397220148309
2014-03-30,117.22,120.70421386970895,118.42,120.48692820358437,1.2344782513978858,0.0,-2.2664843802258194,0.19047905434548262,0.0,0.033,5891.405282051281,7501.367401129943,10452.513676470586,118.7759851121406
